1550188503,13.95,21.6
1550188504,13.95,25.6
1550188506,14,27.6
1550188508,14.59,29.3
1550188618,14.05,29.3
1550188620,13.72,27.6
1550188622,13.23,25.6
1550188624,13.33,21.6
1550188873,13.8,21.6
1550188875,13.66,25.6
1550188877,14,27.6
1550188880,14.86,29.3
1550188888,13.88,35.8
1550188889,14,37.8
1550188891,13.91,41.1
1550188943,13.33,21.6
1550189258,13.8,21.6
1550189260,13.81,25.6
1550189262,14,27.6
1550189263,14.32,29.3
1550189851,13.66,25.6
1550189853,13.95,21.6
1550190004,13.95,21.6
1550190040,13.64,21.6
1550190277,14.05,29.3
1550190279,14.28,27.6
1550190782,14.25,41.1
1550190784,14,37.8
1550190786,13.66,35.8
1550190789,13.78,29.3
1550190790,13.72,27.6
1550190795,13.72,27.6
1550190796,13.78,29.3
1550190799,13.66,35.8
1550190801,14,37.8
1550190803,14.25,41.1
1550190835,14.93,41.1
1550190837,14.2,37.8
1550190838,13.88,35.8
1550190847,14.05,29.3
1550190848,13.72,27.6
1550190851,13.95,21.6
1550191160,13.95,21.6
1550191162,13.95,25.6
1550191163,14,27.6
1550191182,14.32,29.3
1550191183,14,27.6
1550191185,13.95,25.6
1550191187,13.95,21.6
1550191327,13.95,21.6
1550191937,15.1,41.1
1550192040,15.1,41.1
1550192133,15.4,25.6
1550192333,13.64,21.6
1550192334,13.95,25.6
1550192334,13.95,25.6
1550192350,13.95,21.6
1550192352,13.95,25.6
1550192354,14,27.6
1550192357,14.32,29.3
1550192381,15.1,41.1
1550193036,15.1,41.1
1550193101,15.1,41.1
1550193211,15.1,41.1
1550193221,13.72,27.6
1550193223,13.95,25.6
1550193224,13.95,21.6
1550193292,13.95,21.6
1550193312,15.1,41.1
1550193352,15.1,41.1
1550193451,15.1,41.1
1550193490,14.25,41.1
1550193492,14,37.8
1550193495,13.66,35.8
1550193498,13.78,29.3
1550193500,14,27.6
1550193502,13.66,25.6
1550193504,13.64,21.6
1550193529,13.64,21.6
1550193531,13.81,25.6
1550193533,14,27.6
1550193537,13.88,35.8
1550193538,14.2,37.8
1550193540,14.25,41.1
1550193754,14.76,41.1
1550193756,15.2,37.8
1550194247,15.1,41.1
1550194259,14,27.6
1550194260,13.95,25.6
1550194262,13.95,21.6
1550194290,13.95,21.6
1550194292,13.95,25.6
1550194294,14,27.6
1550194296,14.86,29.3
1550194303,15.1,41.1
1550194619,14.76,41.1
1550194622,15.2,37.8
1550194742,14.93,41.1
1550194857,14.25,41.1
1550194858,15,37.8
1550195318,15.1,41.1
1550195466,14.93,41.1
1550195484,13.95,25.6
1550195497,13.95,21.6
1550195499,13.95,25.6
1550195501,14,27.6
1550195502,14.59,29.3
1550195514,15.1,41.1
1550195543,14.25,41.1
1550195545,14.2,37.8
1550195547,13.88,35.8
1550195550,14.05,29.3
1550195552,14,27.6
1550195606,13.95,25.6
1550195608,13.95,21.6
1550195784,14.26,21.6
1550195786,13.95,25.6
1550195788,14,27.6
1550195790,14.59,29.3
1550195868,13.88,35.8
1550195870,14,37.8
1550196078,15.1,41.1
1550196244,13.95,25.6
1550196245,13.95,21.6
1550196250,13.95,21.6
1550196251,13.95,25.6
1550196253,14,27.6
1550196255,15.13,29.3
1550196269,15.13,29.3
1550196270,14,27.6
1550196271,13.95,25.6
1550196340,13.95,21.6
1550196342,14.82,25.6
1550196437,15.4,29.3
1550196454,15.1,41.1
1550196524,15.1,41.1
1550196538,13.95,25.6
1550196660,14.26,21.6
1550196663,14.24,25.6
1550196667,14,27.6
1550196668,14.32,29.3
1550196698,15.12,27.6
1550196700,13.37,25.6
1550196702,13.95,21.6
1550196725,13.95,21.6
1550196727,13.95,25.6
1550196729,14,27.6
1550196730,14.86,29.3
1550196843,14,27.6
1550196845,14.59,29.3
1550197236,15.1,41.1
1550197256,14.28,27.6
1550197548,15.1,41.1
1550197617,15.1,41.1
1550197641,13.88,35.8
1550197744,14,27.6
1550197745,13.95,25.6
1550197826,13.64,21.6
1550197827,13.95,25.6
1550197829,14,27.6
1550197831,14.05,29.3
1550197834,13.88,35.8
1550197835,14,37.8
1550197846,15.1,41.1
1550197945,14.2,37.8
1550197948,13.88,35.8
1550197951,14.2,37.8
1550197985,14.25,41.1
1550197987,14.2,37.8
1550197989,13.88,35.8
1550197992,14.05,29.3
1550197993,14,27.6
1550197995,13.95,25.6
1550197996,14.26,21.6
1550198255,13.95,21.6
1550198257,13.66,25.6
1550198259,14,27.6
1550198260,14.59,29.3
1550198452,14.76,41.1
1550198462,14.93,41.1
1550198480,14.25,41.1
1550198616,14.08,41.1
1550198619,13.8,37.8
1550198620,13.66,35.8
1550198624,13.78,29.3
1550198625,14,27.6
1550198628,13.95,25.6
1550198652,13.64,21.6
1550198654,13.66,25.6
1550198656,14,27.6
1550198658,13.78,29.3
1550198661,13.88,35.8
1550198663,14.2,37.8
1550198665,14.25,41.1
1550198753,15.1,41.1
1550198906,15.1,41.1
