1550188800,7.42,26.6
1550188802,7.97,30.1
1550188803,7.94,31.3
1550188804,7.98,33.5
1550188806,7.98,34.6
1550188848,7.44,34.6
1550188849,7.44,33.5
1550188850,7.94,31.3
1550188851,7.46,30.1
1550188861,7.46,30.1
1550188863,7.94,31.3
1550188864,7.44,33.5
1550188865,7.44,34.6
1550189894,7.44,34.6
1550189896,7.44,33.5
1550189897,7.94,31.3
1550189899,7.97,30.1
1550190079,6.5,24
1550190291,6.73,24
1550190295,6.5,24
1550190298,6.95,26.6
1550190301,7.46,30.1
1550190303,7.94,31.3
1550190304,7.98,33.5
1550190306,7.44,34.6
1550190342,7.44,34.6
1550190344,7.44,33.5
1550190345,7.94,31.3
1550190346,7.46,30.1
1550190416,6.95,30.1
1550190760,7.46,30.1
1550190770,7.97,30.1
1550190796,7.97,30.1
1550190919,6.95,26.6
1550190982,7.72,30.1
1550190985,7.94,31.3
1550190986,7.44,33.5
1550190987,6.9,34.6
1550191012,7.44,34.6
1550191013,7.44,33.5
1550191015,7.94,31.3
1550191077,6.95,26.6
1550191149,7.42,26.6
1550191150,7.97,30.1
1550191151,7.94,31.3
1550191152,7.98,33.5
1550191153,7.44,34.6
1550191288,7.44,34.6
1550191290,7.71,33.5
1550191291,7.68,31.3
1550191293,7.46,30.1
1550191303,7.97,30.1
1550191305,7.68,31.3
1550191307,7.71,33.5
1550191308,7.44,34.6
1550191460,7.44,34.6
1550191728,7.42,31.3
1550191730,7.46,30.1
1550191737,7.46,30.1
1550191738,7.94,31.3
1550191740,7.71,33.5
1550191741,7.44,34.6
