1552012758,21.14,21.05
1552013379,30.45,21.51
1552013658,17.61,25.25
1552013946,19.54,24.25
1552014033,30.45,21.51
1552014036,30.45,21.51
1552014329,17.61,25.25
1552014365,17.61,25.25
1552014404,19.54,24.25
1552014498,13.56,9.99
1552014534,20.97,20.76
1552014800,17.61,25.25
1552014825,17.61,26.66
1552014837,17.61,25.25
1552015128,11.01,9.38
1552015307,30.45,21.51
1552015925,22,23.07
1552016086,24.54,21.46
1552016272,24.54,21.46
1552016433,17.62,23.14
1552016499,36.48,21.51
1552017555,22,23.07
1552017796,17.61,25.25
1552017989,17.61,25.25
1552018132,11.01,9.38
1552018601,11.01,9.38
1552018746,17.61,25.25
1552018875,22,23.07
1552019087,17.61,25.25
1552019094,30.45,21.51
1552019590,17.62,23.14
1552019836,11.01,9.38
1552019975,19.54,24.25
1552020101,29.8,21.51
1552020329,19.54,24.25
1552020461,30.45,21.51
1552020662,19.54,24.25
1552020763,17.61,25.25
1552021146,11.01,9.38
1552021162,11.01,9.38
1552021492,17.61,25.25
1552023190,17.61,25.25
1552023313,17.61,25.25
1552023683,22,23.07
1552024409,11.01,9.38
