1551769307,11.01,9.38
1551773012,7.06,31.51
1551776685,22,23.07
1551777014,21.99,20.76
1551777064,17.61,25.25
1551778725,41.37,29.22
1551778820,24.54,21.46
1551779144,17.61,25.25
1551779897,24.54,21.46
1551780507,19.54,24.25
1551780508,19.54,24.25
1551780726,7.06,31.51
1551780826,17.61,25.25
1551780850,41.37,29.22
1551781263,17.62,23.14
1551781373,30.45,21.51
1551781653,11.01,9.38
1551782549,7.06,31.51
1551782725,17.61,25.25
1551782968,19.54,24.25
1551783084,24.52,20.75
1551783459,17.61,25.25
1551784669,19.54,24.25
1551784945,7.06,31.51
1551785488,17.62,23.14
1551786063,17.62,23.14
1551786338,7.06,31.51
1551786575,17.61,25.25
