1550187857,5.899587223211715,44.494551113509864
1550187858,5.877830559307559,44.49178647937891
1550187859,5.66537325426106,44.54291423845393
1550187861,5.474204700768001,44.66189004397272
1550187862,4.579638388894774,44.653465768922665
1550187863,4.109224173288651,43.930558011008046
1550187864,4.253041849324551,42.50150147688468
1550187866,5.386198158363993,42.35124984287853
1550187867,5.781173243315387,44.76315355484005
1550187868,5.510992834014892,47.58946257968665
1550187869,4.926914727480168,49.49618258236562
1550187871,3.8410393893628614,50.2356166753206
1550187872,3.297828305413227,50.196471609564
1550187873,2.993774784890089,49.439555686903255
1550187874,3.3435262723002426,48.04354175132466
1550187876,4.492968285955896,44.19277053728709
1550187877,4.812682331413561,43.39298539439858
1550187878,5.604789511849847,42.015810416420955
1550187879,5.095946386808817,41.21259128197429
1550187881,4.04372533428243,42.079498465155424
1550187882,3.799691962565581,43.667078912380106
1550187883,3.908183906876448,45.06542045675525
1550187884,4.222558350923809,45.79402384119114
1550187886,4.350607535408666,44.455549270311835
1550187887,3.3635410455265227,42.2959976988785
1550187888,3.2201188917395767,42.39233156215851
1550187889,2.982826784438573,43.23238728869824
1550187891,4.326861221390389,43.855578556006535
1550187892,5.12163893973652,43.188080536651924
1550187893,4.946949529684349,41.52026594365268
1550187894,4.2962932121688295,40.19787305978932
1550187896,2.535255616277035,41.62063253602437
1550187897,1.5460699860584235,42.71010036510602
1550187898,1.1420662658099152,41.82216248983366
1550187899,1.6756277765542862,39.202327006674274
1550187901,3.2121420434849277,34.82081393420901
1550187902,3.418439483234205,34.33196852694606
1550187903,3.591058099753597,34.11481195662964
1550187904,3.627133119869021,33.95667968035371
1550187906,3.4899505509219226,33.5969843047792
1550187907,3.604928462809979,33.64000009377604
1550187908,3.9976109465221894,33.79420285465598
1550187909,4.0262034390543695,33.59967793240659
1550187911,4.510589965526692,32.411831007986926
1550187912,5.10770747089503,32.52462980337968
1550187913,5.790591877623165,32.57339374152137
1550187914,5.358306723349801,32.58403954118763
1550187916,5.15201895598931,32.50469163064166
1550187917,4.954642516824147,32.70089742631106
1550187918,4.244101087106205,33.97395932531943
1550187919,2.709159286329357,36.03291075146567
1550187921,0.612578164844046,40.9252955403708
1550187922,0.6786251993316599,41.592145744371656
1550187923,0.8355107385547553,42.17552648832427
1550187924,0.5930688544621958,42.57441400365479
1550187926,0.6395625100217357,43.13264015856443
1550187927,0.9218701711960895,43.018062069662115
1550187928,1.1319348551076125,42.83936802948444
1550187929,0.9420674703085723,43.17642996467728
